Source,SourceFile,SourceCreated,SourceModified,SourceAccessed,Filename,RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,Keywords,ExtraDataOffset,Payload,BagPath,Slot,NodeSlot,MRUPosition,AbsolutePath,ShellType,Value,ChildBags,CreatedOn,ModifiedOn,AccessedOn,LastWriteTime,MFTEntry,MFTSequenceNumber,ExtensionBlockCount,FirstInteracted,LastInteracted,HasExplored,Miscellaneous
RecentFileCache,C:\Users\4n6\Desktop\MP2\Input2\RecentFileCache.bcf,2025-02-26 08:18:58,2025-02-20 19:10:05,2025-02-26 08:47:11,c:\program files\windows mail\wab.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RecentFileCache,C:\Users\4n6\Desktop\MP2\Input2\RecentFileCache.bcf,2025-02-26 08:18:58,2025-02-20 19:10:05,2025-02-26 08:47:11,c:\program files (x86)\windows media player\setup_wm.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RecentFileCache,C:\Users\4n6\Desktop\MP2\Input2\RecentFileCache.bcf,2025-02-26 08:18:58,2025-02-20 19:10:05,2025-02-26 08:47:11,c:\windows\syswow64\unregmp2.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,1.0,1.0,2010-11-21 03:58:31.1243721,1532.0,Info,Microsoft-Windows-User Profiles Service,Application,928.0,996.0,37L4247F27-25,0.0,S-1-5-18,,,,,,,,,,,False,Classic,0.0,"{""EventData"":""""}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,2.0,2.0,2025-01-17 19:21:16.0000000,4625.0,Info,Microsoft-Windows-EventSystem,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""86400""},{""@Name"":""param2"",""#text"":""SuppressDuplicateDuration""},{""@Name"":""param3"",""#text"":""Software\\Microsoft\\EventSystem\\EventLog""}]}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,3.0,3.0,2025-01-17 19:21:15.9984360,1531.0,Info,Microsoft-Windows-User Profiles Service,Application,872.0,932.0,37L4247F27-25,0.0,S-1-5-18,,,,,,,,,,,False,Classic,0.0,"{""EventData"":""""}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,4.0,4.0,2025-01-17 19:21:16.0000000,5615.0,LogAlways,Microsoft-Windows-WMI,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"""",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,5.0,5.0,2025-01-17 19:21:16.0000000,5617.0,LogAlways,Microsoft-Windows-WMI,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"""",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,6.0,6.0,2025-01-17 19:21:36.0000000,1001.0,Info,Windows Error Reporting,Application,0.0,0.0,37L4247F27-25,0.0,,Application Crash,,,,,,,,,"0, PnPGenericDriverFound, Not available, 0, x64, PCI\VEN_15AD&amp;DEV_0405&amp;SUBSYS_040515AD&amp;REV_00, C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_x64_505c7fc25c7e5866de583f14c22e2b4c2a6018c_cab_07d8a247, 0, 4478cc73-d508-11ef-9a7f-84f0ba6ac80b, 6",False,0x80000000000000,0.0,"{""EventData"":{""Data"":""0, PnPGenericDriverFound, Not available, 0, x64, PCI\\VEN_15AD&amp;DEV_0405&amp;SUBSYS_040515AD&amp;REV_00, C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\NonCritical_x64_505c7fc25c7e5866de583f14c22e2b4c2a6018c_cab_07d8a247, 0, 4478cc73-d508-11ef-9a7f-84f0ba6ac80b, 6"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,7.0,7.0,2025-01-17 19:21:39.0000000,1001.0,Info,Windows Error Reporting,Application,0.0,0.0,37L4247F27-25,0.0,,Application Crash,,,,,,,,,"0, PnPDriverNotFound, Not available, 0, x64, PCI\VEN_15AD&amp;DEV_0740&amp;SUBSYS_074015AD&amp;REV_10, 
C:\Windows\Temp\DMIAC64.tmp.log.xml, C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_x64_72da1383309c93bd2441accd728cf953e4fa97a_cab_00ecac64, 0, 4603f0e1-d508-11ef-9a7f-84f0ba6ac80b, 6",False,0x80000000000000,0.0,"{""EventData"":{""Data"":""0, PnPDriverNotFound, Not available, 0, x64, PCI\\VEN_15AD&amp;DEV_0740&amp;SUBSYS_074015AD&amp;REV_10, \nC:\\Windows\\Temp\\DMIAC64.tmp.log.xml, C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\NonCritical_x64_72da1383309c93bd2441accd728cf953e4fa97a_cab_00ecac64, 0, 4603f0e1-d508-11ef-9a7f-84f0ba6ac80b, 6"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,8.0,8.0,2025-01-17 19:22:10.0000000,1001.0,Info,Windows Error Reporting,Application,0.0,0.0,37L4247F27-25,0.0,,Application Crash,,,,,,,,,"0, PnPRequestAdditionalSoftware, Not available, 0, x64, USB\VID_0E0F&amp;PID_0003&amp;REV_0102&amp;MI_00, 6.1.1.0, 0409, input.inf, *, C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_x64_17d0828db4c1e349e1d7984f6f6fb9bbc8bc78_cab_0641279c, 0, 58d10f4b-d508-11ef-9a7f-000c29c0c768, 4",False,0x80000000000000,0.0,"{""EventData"":{""Data"":""0, PnPRequestAdditionalSoftware, Not available, 0, x64, USB\\VID_0E0F&amp;PID_0003&amp;REV_0102&amp;MI_00, 6.1.1.0, 0409, input.inf, *, C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\NonCritical_x64_17d0828db4c1e349e1d7984f6f6fb9bbc8bc78_cab_0641279c, 0, 58d10f4b-d508-11ef-9a7f-000c29c0c768, 4"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,9.0,9.0,2025-01-17 19:22:11.0000000,1001.0,Info,Windows Error Reporting,Application,0.0,0.0,37L4247F27-25,0.0,,Application Crash,,,,,,,,,"0, PnPRequestAdditionalSoftware, Not available, 0, x64, USB\VID_0E0F&amp;PID_0003&amp;REV_0102&amp;MI_01, 6.1.1.0, 0409, input.inf, *, C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_x64_2069f6a335b3a4a48372e5aa5a4778d07e65bb_cab_07952960, 0, 59161733-d508-11ef-9a7f-000c29c0c768, 4",False,0x80000000000000,0.0,"{""EventData"":{""Data"":""0, PnPRequestAdditionalSoftware, Not available, 0, x64, USB\\VID_0E0F&amp;PID_0003&amp;REV_0102&amp;MI_01, 6.1.1.0, 0409, input.inf, *, C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\NonCritical_x64_2069f6a335b3a4a48372e5aa5a4778d07e65bb_cab_07952960, 0, 59161733-d508-11ef-9a7f-000c29c0c768, 4"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,10.0,10.0,2025-01-17 19:22:13.0000000,900.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"""",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,11.0,11.0,2025-01-17 19:22:14.0000000,1066.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""C:\\Windows\\system32\\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:rm/algorithm/pkey/2005, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000\nC:\\Windows\\system32\\sppobjs.dll, msft:spp/volume/services/kms/licenserenewal/1.0, 0x00000000, 0x00000000\n"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,12.0,12.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (DirectExperience), 63f7d6b3-2b29-5864-50cf-9f7231237dbe"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,13.0,13.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (MathRecognizerEventsLicensing), 4a69babc-79ff-d8d0-e21f-1ad764610ba5"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,14.0,14.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (MCLicense), 7e746adc-aded-b4e0-f905-958045b82a91"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,15.0,15.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (MediaCenter), e3d4363f-c347-a427-5719-d0714ad4e28b"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,16.0,16.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (Microsoft-Windows-AuxiliaryDisplay), bb84a932-2455-c803-5571-28702ab9ef37"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,17.0,17.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (Microsoft-Windows-OfflineFiles-Core), fde9a948-da42-4dda-8551-5bc37d07ed22"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,18.0,18.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (Microsoft-Windows-SensorsLicense), 50e07dda-3e8f-7f35-e0e3-93d2d5801978"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,19.0,19.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (MobilePCMobilityCenter), 3dbac6e0-a3bc-8c89-90b5-5e95e1e4456f"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,20.0,20.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (MobilePCPresentationSettings), 829de4ec-c68f-e5b5-bfc8-09faa229aa76"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,21.0,21.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (NetworkProjection), 8f41e452-9780-ff52-fa7f-3f473959bbee"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,22.0,22.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (OMD-API), d8762de4-0e0c-3d1f-83f9-324bc2106432"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,23.0,23.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (PeerDist-Common), 4d6bd88a-7817-3bec-4a2f-f8205a547e77"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,24.0,24.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (Personalization), e424241c-3885-725a-612f-a597a877aabe"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,25.0,25.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (Printing-Spooler-Pmc-Licensing), 65904b29-a3f7-213d-2a08-c712954e716c"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,26.0,26.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 - Product PPD License (Security-SPP-Component-SKU-Professional), d4eea32c-0105-ad15-8749-c7ff24f68005"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,27.0,27.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (SnippingToolLicensing), 9503a4e9-5367-9f58-682a-c903313a1221"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,28.0,28.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (StickyNotesLicensing), 60bd071d-89a5-36a5-9ab8-5e94b8ceb81d"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,29.0,29.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPC-MathInputLicensing), bf82650e-f5b5-7940-7b18-7d061958ea98"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,30.0,30.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPCAccessories), 69ac1b04-f36a-2bd1-b7ec-1ae9ee709361"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,31.0,31.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPCCoreInkRecognitionLicensing), 8d61ad59-f947-03ff-1472-fb4bda47aae4"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,32.0,32.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPCInputPanel), 3f2a5d05-fdc9-722d-1bae-26480a09b361"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,33.0,33.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TabletPCInputPersonalization), e04832c7-38ba-a7cf-b6a8-dc0589faf247"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,34.0,34.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (TerminalServices-DeviceRedirection-Licenses), c4ddee78-55b7-8e06-319f-e099efa3c9f5"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,35.0,35.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (VirtualPC-licensing), 31745652-42b3-9db0-f12a-3cfcbebb5ee7"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,36.0,36.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(TM) - Component PPD License (VirtualXP-licensing), 6b9b822b-3a52-cdf6-1a20-2c3ca2b44ad2"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,37.0,37.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 Publishing License (Public), d0beddea-5911-48e1-a226-486ba31c8d78"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,38.0,38.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 Publishing License (Private), 3e484b48-a5aa-485f-804a-d17be6965a33"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,39.0,39.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 UL-OOB License (Public), 7a1fff6a-caa0-43d8-97ec-846205c37912"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,40.0,40.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 UL-OOB License (Private), 14ebbee6-7017-47c5-beb8-427ad9264835"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,41.0,41.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 UL-PHN License (Public), 00f52d78-f0e8-4064-9423-b6bbb6dd8721"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,42.0,42.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 UL-PHN License (Private), 4a60c0d1-c37f-4558-b07d-780fcf57b471"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,43.0,43.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 Publishing License (Public), ec929c6b-a635-4d89-8ac6-6240c29809d2"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,44.0,44.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 Publishing License (Private), 566f32d9-f4ad-4e42-bd6e-2cb0790e1b24"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,45.0,45.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 UL-OOB License (Public), c4b1fe60-9bf5-4210-852f-4fd6f27ce90b"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,46.0,46.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 UL-OOB License (Private), 2add1962-f370-4b57-b2ca-8886f5a5a629"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,47.0,47.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 UL-PHN License (Public), b1394261-e2e4-4643-b639-cc5ddb44eefb"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,48.0,48.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 UL-PHN License (Private), 702ff831-4cb3-49eb-aecf-958048f9a887"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,49.0,49.0,2025-01-17 19:22:14.0000000,1004.0,Info,Microsoft-Windows-Security-SPP,Application,0.0,0.0,37L4247F27-25,0.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""Windows(R) 7 Publishing License (Public), 3843bf55-ba03-4635-8461-02e1463f9090"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
